Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
ertsupport.org,,Federal Government,,accepted term,"ERT Software Support The USEPA Environmental Response Team (ERT) specializes in environmental emergency response and Superfund Site remediation. Through experiences in the field and site-related activities, a variety of utilities and tools have been developed to assist EPA OSCs, RPMs, Task Leaders, as well as field personnel in managing and performing their site-related duties. From https://www.ertsupport.org/ ; Retrieved December 23, 2016 -- Note added 12/23/16 21:51",https://www.ertsupport.org/,12/23/16 20:35
ertvideo.org,,Federal Government,,accepted term,"Environmental Response Television Environmental Response Television (ERTV) provides video support to U.S. EPA's Environmental Response Team (ERT). ERTV responds to request for the ERT to provide broadcast-quality documentary video programs on alternative hazardous waste treatment technologies, unique hazardous waster sites, site investigations, and other ERT activities.   ERTV also produces 'The Environmental Response News Magazine, which combines stories and news from the 10 EPA Regions.  From https://www.ertvideo.org/ ; Retrieved December 23, 2016 -- Note added 12/23/16 21:46",https://www.ertvideo.org/,12/23/16 20:35
escarosacfc.org,Combined Federal Campaign,Federal Government,Florida,accepted term,"Florida Panhandle CFC - The Florida Panhandle CFC includes all federal personnel (military and civilian) and downtown federal offices of the Escambia, Santa Rosa, Okaloosa, and Walton Counties in Florida. -- Note added 6/17/15 12:35",http://www.floridapanhandle-cfc.org/_root/,6/6/13 18:08
fairhousingfirst.org,,Federal Government,,accepted term,"Contracted by HUD to provide information, materials, and technical assistance to all relevant stakeholders about the accessibility design and construction requirements of the Fair Housing Act as amended in 1988.  -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
fanniemae.com,,Federal Government,,accepted term,"Federal National Mortgage Association, commonly known as Fannie Mae, is a government-sponsored enterprise -- Note added 6/14/13 19:21",http://fanniemae.com/portal/index.html,6/6/13 18:08
farmcreditbank.com,,Federal Government,Texas,accepted term,Farm Credit Bank of Texas -- Note added 6/14/13 19:22,https://www.farmcreditbank.com/,6/6/13 18:08
farmermac.com,,Federal Government,,accepted term,Federal Agricultural Mortgage Corporation (Farmer Mac) is a Government-sponsored enterprise -- Note added 6/14/13 19:24,http://www.farmermac.com/,6/6/13 18:08
fbiacademy.edu,,Federal Government,,accepted term,Federal Bureau of Investigation (FBI) Academy -- Note added 8/8/13 15:28,http://fbilibrary.fbiacademy.edu/,8/8/13 15:27
fcc.us,,Federal Government,,accepted term,URL shortener for the Federal Communications Commission (FCC). fcc.us pattern includes URLs such as those at https://www.google.com/searchq=site:fcc.us. Note that http://fcc.us redirects to http://www.fcc.gov. -- Note added 7/23/14 16:12,#N/A,6/27/14 11:44
fd.org,,Federal Government,,accepted term,"Federal Defender, Office of Defender Services/Training Branch, Administrative Office of the United States Courts -- Note added 6/14/13 19:36",#N/A,6/6/13 18:08
fdrlibrary.marist.edu,,Federal Government,,accepted term,Franklin D. Roosevelt Presidential Library and Museum -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
fed.us,,Federal Government,,accepted term,"fed.us pattern for several federal government websites such as www.fs.fed.us (USDA Forest Service), www.nmcourt.fed.us (US District Court), and frb.fed.us (several Federal Reserve Banks). -- Note added 7/23/14 14:11",#N/A,6/6/13 18:08
federallabs.org,,Federal Government,,accepted term,Federal Laboratory Consortium; the forum to develop strategies and opportunities for linking laboratory mission technologies and expertise with the marketplace. -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
federalrelay.us,General Services Administration,Federal Government,,candidate term,"Federal Relay was established by Congress under Public Law 100-542, the Telecommunications Accessibility Act of 1988, provides an intermediary telecommunications service for individuals who are deaf, hard of hearing, and/or have speech disabilities, including federal employees, for communications with and within the Federal Government. http://federalrelay.us/about-federal-relay -- Note added 4/7/14 12:51",http://federalrelay.us/,4/7/14 12:51
federalreserveeducation.org,,Federal Government,,accepted term,"Federal Reserve Education, a product of the Federal Reserve for educators and students -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
fedrcc.us,,Federal Government,,accepted term,Federal Relay Conference Captioning -- Note added 9/26/13 15:44,#N/A,9/26/13 15:43
fhlb-of.com,,Federal Government,,accepted term,Federal Home Loan Banks (FHLBanks) Office of Finance -- Note added 6/14/13 19:38,#N/A,6/6/13 18:08
fhlb-pgh.com,,Federal Government,Pennsylvania,accepted term,Federal Home Loan Banks (FHLBanks) Pittsburgh -- Note added 6/14/13 19:39,http://www.fhlb-pgh.com/,6/6/13 18:08
fhlb.com,,Federal Government,Texas,accepted term,Federal Home Loan Bank (FHLBank) of Dallas -- Note added 6/14/13 19:40,#N/A,6/6/13 18:08
fhlbanks.com,,Federal Government,,accepted term,"The 12 Federal Home Loan Banks are cooperatives owned by their members who are more than 7,700 community financial institutions of all sizes and many types in every U.S. state and territory. Created by Congress, the purpose of the Federal Home Loan Banks is to be a strong and reliable source of funds for local lenders to finance housing, jobs and economic growth. -- Note added 6/14/13 19:41",#N/A,6/6/13 18:08
fhlbatl.com,,Federal Government,Georgia,accepted term,Federal Home Loan Bank of Atlanta -- Note added 6/14/13 19:00,http://corp.fhlbatl.com/,6/6/13 18:08
fhlbboston.com,,Federal Government,Massachusetts,accepted term,Federal Home Loan Bank (FHLBank) of Boston -- Note added 6/14/13 19:42,http://www.fhlbboston.com/,6/6/13 18:08
fhlbc.com,,Federal Government,Illinois,accepted term,Federal Home Loan Bank (FHLBank) of Chicago -- Note added 6/14/13 19:49,http://www.fhlbc.com/Pages/default.aspx,6/6/13 18:08
fhlbcin.com,,Federal Government,Ohio,accepted term,Federal Home Loan Bank (FHLBank) of Cincinnati -- Note added 6/14/13 19:51,https://web.fhlbcin.com/Pages/fhlbcin.aspx,6/6/13 18:09
fhlbdm.com,,Federal Government,Iowa,accepted term,Federal Home Loan Bank of Des Moines -- Note added 6/17/13 14:06,#N/A,6/6/13 18:08
fhlbi.com,,Federal Government,Indiana,accepted term,Federal Home Loan Bank of Indianapolis -- Note added 3/24/14 15:39,http://www.fhlbi.com,6/6/13 18:08
fhlbny.com,,Federal Government,New York,accepted term,Federal Home Loan Bank of New York -- Note added 6/17/13 14:08,http://www.fhlbny.com/,6/6/13 18:08
fhlbsea.com,,Federal Government,Washington,accepted term,Federal Home Loan Bank of Seattle -- Note added 6/17/13 14:09,http://www.fhlbsea.com/,6/6/13 18:08
fhlbsf.com,,Federal Government,,accepted term,Federal Home Loan Bank of San Francisco -- Note added 6/17/13 14:16,#N/A,6/6/13 18:08
fhlbtopeka.com,,Federal Government,Kansas,accepted term,Federal Home Loan Bank of Topeka - www.fhlbtopeka.com -- Note added 6/17/13 14:18,http://fhlbtopeka.com/,6/6/13 18:08
findtbresources.org,,Federal Government,,accepted term,Find TB Resources from the Centers for Disease Control and Prevention (CDC) -- Note added 3/24/14 15:47,http://findtbresources.org/,1/10/14 19:17
firelab.org,,Federal Government,,accepted term,Missoula Fire Laboratory site. US Dept. of Agriculture Forest Service -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
fmjfee.com,,Federal Government,,accepted term,USCIS Student and Exchange Visitor Program (SEVP) SEVIS I-901 Fee processing website -- Note added 11/3/15 15:41,https://fmjfee.com/i901fee/desktop/index.jsp?view=desktop,11/3/15 15:39
forestryimages.org,,Federal Government,,accepted term,"Forestry Images, a joint project of the http://www.bugwood.org/index.cfm Center for Invasive Species and Ecosystem Health, http://www.fs.fed.us/ USDA Forest Service and http://www.isa-arbor.org/ International Society of Arboriculture. -- Note added 6/20/14 19:05",http://www.forestryimages.org/,6/20/14 19:04
frbatlanta.org,Federal Reserve Board,Federal Government,Georgia,accepted term,Federal Reserve Bank of Atlanta. -- Note added 6/6/13 18:08,https://frbatlanta.org/,6/6/13 18:08
frbsf.org,,Federal Government,,accepted term,Federal Reserve Bank of San Francisco -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
freddiemac.com,,Federal Government,,accepted term,"The Federal Home Loan Mortgage Corporation (FHLMC), known as Freddie Mac, is a public government-sponsored enterprise (GSE). Freddie Mac is operating under a conservatorship that began on September 6, 2008, conducting its business under the direction of the Federal Housing Finance Agency (FHFA).  -- Note added 6/17/13 14:31",#N/A,6/6/13 18:08
freefilefillableforms.com,Internal Revenue Service,Federal Government,,candidate term,"Contractor-managed system. Linked to from https://www.irs.gov/coronavirus/non-filers-enter-payment-info-here. Links back to https://www.irs.gov/filing/free-file-do-your-federal-taxes-for-free",https://www.freefilefillableforms.com/,4/10/2020
fsafeds.com,,Federal Government,,accepted term,Federal Flexible Spending Account program sponsored by the Office of Personnel Management -- Note added 6/17/13 14:32,https://www.fsafeds.com/fsafeds/index.asp,6/6/13 18:09
ftcampbellareacfc.org,Combined Federal Campaign,Federal Government,Tennessee,accepted term,Fort Campbell Area & Western Kentucky CFC -- Note added 6/25/14 6:15,http://www.ftcampbellareacfc.org/_root/,6/6/13 18:08
gatewaycfc.org,Combined Federal Campaign,Federal Government,Missouri,accepted term,Combined Federal Campaign of the Gateway Region -- Note added 7/2/14 18:19,http://www.gatewaycfc.org/_root/,6/6/13 18:08
genomereference.org,Health and Human Services (HHS),Federal Government,,accepted term,"Redirects to https://www.ncbi.nlm.nih.gov/grc",,1/23/20 16:24
georgewbushlibrary.smu.edu,,Federal Government,,accepted term,George W. Bush Presidential Library and Museum -- Note added 6/12/13 16:28,http://www.georgewbushlibrary.smu.edu/Home.aspx,6/12/13 16:28
getsmartaboutdrugs.com,,Federal Government,,accepted term,"Get Smart About Drugs, a Drug Enforcement Agency (DEA) supported website for parents and famlies to provide a comprehensive collection of resources to help identify and prevent drug abuse among children and young adults. -- Note added 1/29/14 17:25",http://getsmartaboutdrugs.com/,6/6/13 18:09
glnpo.net,,Federal Government,,accepted term,"Great Lakes National Program Office This site appears to require authentication, but does have some content indexed in search engines. n'The Great Lakes National Program Office (GLNPO) coordinates U.S. efforts with Canada under the https://www.epa.gov/glwqa Great Lakes Water Quality Agreement (GLWQA) to restore and maintain the chemical, physical and biological integrity of the Great Lakes Basin Ecosystem, which includes Lakes Superior, Michigan, Huron, Erie, and Ontario. GLNPO brings together federal, state, tribal, local, and industry partners under the strategic framework of the Great Lakes Restoration Initiative (GLRI) to accomplish the objectives of GLRI action plan which in turn fulfills the aims of the GLWQA. ' From https://www.epa.gov/aboutepa/about-great-lakes-national-program-office-glnpo ; Retrieved December 23, 2016 -- Note added 12/23/16 21:34",#N/A,12/23/16 20:35
goang.com,,Federal Government,,accepted term,Air National Guard recruiting site -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
goarmy.com,,Federal Government,,accepted term,U.S. Army Recruiting Site.  -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
gocivilairpatrol.com,,Federal Government,,accepted term,US Air Force Auxiliary Civil Air Patrol recruiting site. -- Note added 6/6/13 18:08,http://gocivilairpatrol.com,6/6/13 18:08
gocoastguard.com,,Federal Government,,accepted term,US Coast Guard recruiting site -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
godirect.org,,Federal Government,,accepted term,Go Direct® campaign is sponsored by the U.S. Department of the Treasury and the Federal Reserve Banks -- Note added 1/10/14 19:17,http://godirect.org/,1/10/14 19:17
gopcfc.org,Combined Federal Campaign,Federal Government,Washington,accepted term,Greater Olympic Peninsula Combined Federal Campaign -- Note added 11/20/14 6:58,http://www.cfc0921.org/_root/,6/6/13 18:08
greaterhartfordcfc.org,Combined Federal Campaign,Federal Government,,accepted term,#N/A,#N/A,8/2/13 14:37
greatermscfc.org,Combined Federal Campaign,Federal Government,Mississippi,accepted term,Greater Mississippi CFC -- Note added 7/23/14 17:23,http://www.greatermscfc.org/_root/,6/6/13 18:08
greaterwicfc.org,Combined Federal Campaign,Federal Government,Wisconsin,accepted term,Combined Federal Campaign of Greater Wisconsin -- Note added 8/5/14 5:39,http://www.greaterwicfc.org/_root/,6/6/13 18:08
greencountrycfc.org,Combined Federal Campaign,Federal Government,Oklahoma,accepted term,"green county CFC, ok -- Note added 8/28/15 16:48",http://www.greencountrycfc.org/_root/,6/6/13 18:08
heartlandcfc.org,Combined Federal Campaign,Federal Government,Missouri,accepted term,"Heartland Combined Federal Campaign (Kansas City, MO) -- Note added 7/23/14 14:52",http://www.heartlandcfc.org/_root/,6/6/13 18:08
heartofalabamacfc.org,Combined Federal Campaign,Federal Government,Alabama,accepted term,Heart of Alabama Combined Federal Campaign -- Note added 7/15/13 15:55,http://heartofalabamacfc.org/,6/6/13 18:08
heartofthemidlandscfc.org,Combined Federal Campaign,Federal Government,South Dakota,accepted term,Heart of the Midlands Combined Federal Campaign (CFC) -- Note added 12/6/13 19:23,http://www.heartofthemidlandscfc.org/_root/,6/6/13 18:08
homelandsecurity.conferenceon.tv,,Federal Government,,accepted term,Internet Video Portal through ItsAllOn.TV I U.S. Homeland Security. Live webcasts and media for Homeland Security conferences. -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
hsdl.org,,Federal Government,,accepted term,Homeland Security Digital Library at the Naval Postgraduate School Center for Homeland Defense and Security -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
hubblesite.org,,Federal Government,,accepted term,Hubble Site I Space Telescope Science Institute -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
hudexchange.info,,Federal Government,,accepted term,HUD Exchange -- Note added 3/16/16 17:36,https://www.hudexchange.info/,3/16/16 17:35
hudhomestore.com,,Federal Government,,accepted term,"HUD Homes for Sale (search), US Department of Housing and Urban Development -- Note added 6/17/13 14:39",#N/A,6/6/13 18:08
Hudhre.info,,Federal Government,,accepted term,Homelessness Resource Exchange I US Dept. of Housing and Urban Development -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
hudnsphelp.info,,Federal Government,,accepted term,Neighborhood Stabilization Program and Resource Exchange I US Dept. of Housing and Ubran Development -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
huduser.org,,Federal Government,,accepted term,"HUD USER, a clearinghouse for housing research and development by the US Department of Housing and Urban Development -- Note added 6/17/13 14:42",http://www.huduser.org/portal/index.php,6/6/13 18:08
igs.org,,Federal Government,,accepted term,"International GNSS Service (IGS), formerly the International GPS Service, is a voluntary federation of more than 200 worldwide agencies that pool resources and permanent GPS & GLONASS station data to generate precise GPS & GLONASS products. This web site is part of the IGS Central Bureau Information System (CBIS). The Central Bureau is sponsored by the National Aeronautics and Space Administration (NASA) and managed for NASA by the Jet Propulsion Laboratory of the California Institute of Technology. -- Note added 6/17/13 14:51",http://igs.org/,6/6/13 18:08
iipdigital.ait.org.tw,Department of State (DOS),Federal Government,,candidate term,Mirror of http://iipdigital.usembassy.gov/  -- Note added 11/13/13 15:16,#N/A,11/13/13 15:16
illowacfc.org,Combined Federal Campaign,Federal Government,Illinois,accepted term,Western Illinois & Eastern Iowa Combined Federal Campaign (CFC) -- Note added 11/20/13 19:49,http://www.illowacfc.org/,6/6/13 18:08
informationrx.org,Health and Human Services (HHS),Federal Government,,accepted term,"Domain registered to NIH's National Library of Medicine. Used to redirect to https://www.nlm.nih.gov/ocpl/InformationRx.html. The domain is no longer in use on a host.",,2/9/22
insidevoa.com,,Federal Government,,accepted term,"Inside Voice of America (VOA), our people, programs, and events -- Note added 7/31/13 15:16",http://www.insidevoa.com/,7/31/13 15:15
intermountaincfc.org,Combined Federal Campaign,Federal Government,Wyoming,accepted term,Intermountain Combined Federal Campaign -- Note added 6/7/13 15:46,http://intermountaincfc.org/,6/6/13 18:08
inwcfc.org,Combined Federal Campaign,Federal Government,Washington,accepted term,Inland Northwest Combined Federal Campaign -- Note added 7/8/13 19:01,http://www.inwcfc.org/,6/6/13 18:08
jamrs.org,,Federal Government,,accepted term,"As part of the Department of Defense, JAMRS engages in cooperative and interdependent partnerships with various government agencies. Affiliations listed at www.jamrs.org/aff.php. -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
jfklibrary.org,,Federal Government,,accepted term,John F. Kennedy Presidential Library and Museum -- Note added 6/12/13 16:19,#N/A,6/6/13 18:08
jlab.org,,Federal Government,,accepted term,Thomas Jefferson National Accelerator Facility (Jefferson Lab) is one of 17 national laboratories funded by the U.S. Department of Energy -- Note added 1/29/14 17:01,https://www.jlab.org,1/29/14 17:01
johnsoncity-mountainhomecfc.org,Combined Federal Campaign,Federal Government,Tennessee,accepted term,Johnson City - Mountain Home CFC -- Note added 6/25/14 6:23,http://www.johnsoncity-mountainhomecfc.org/,6/6/13 18:08
kansascfc.org,Combined Federal Campaign,Federal Government,Kansas,accepted term,Combined Federal Campaign website for the South Central Kansas CFC -- Note added 3/24/14 15:02,http://kansascfc.org/,6/6/13 18:08
kb.cert.org/vuls,,Federal Government,,accepted term,Vulerability Notes Database I Carnegie Mellon. Sponsored by the Dept of Homeland Security -- Note added 6/6/13 18:08,http://www.kb.cert.org/vuls,6/6/13 18:08
kcp.com,Department of Energy (DOE),Federal Government,Kansas,accepted term,Redirects to https://kcnsc.doe.gov/.,http://kcp.com/,8/27/19 0:00
kennedy-center.org,,Federal Government,,accepted term,"The Kennedy Center has represented a unique public/private partnership. As the nation's living memorial to President Kennedy, the Center receives federal funding each year to pay for maintenance and operation of the building, a federal facility. However, the Center's artistic programs and education initiatives are paid for almost entirely through ticket sales and gifts from individuals, corporations, and private foundations. See http://www.kennedy-center.org/about/history.html  -- Note added 7/23/14 14:22",#N/A,6/6/13 18:08
knowitall.org/nasa,,Federal Government,,accepted term,"Award-winning science, math and technology videos for grades K-8 I NASA -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
knowyouroptions.com,,Federal Government,,accepted term,Fannie Mae -- Note added 1/10/14 19:17,http://knowyouroptions.com/,1/10/14 19:17
kosmetica.kiev.ua,#N/A,Federal Government,,candidate term,Mirror website of http://www.nsf.gov  -- Note added 11/13/13 17:05,#N/A,11/13/13 17:04
ktcfc.org,Combined Federal Campaign,Federal Government,California,accepted term,#N/A,#N/A,6/6/13 18:08
lbjlibrary.org,,Federal Government,,accepted term,LBJ Presidential Library -- Note added 6/12/13 16:21,#N/A,6/12/13 16:21
leopold.wilderness.net,,Federal Government,,accepted term,Aldo Leopold Wilderness Research Institute I Rocky Mountain Research Station I U.S. Forest Service -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
lifeasamarine.com,,Federal Government,,accepted term,"Life as a Marine, a resource for parents and mentors - U.S. Marine Corps -- Note added 4/3/14 19:11",http://www.lifeasamarine.com/,4/3/14 19:11
literacydirectory.org,,Federal Government,,accepted term,"America's Literacy Directory, U.S. Department of Education's http://lincs.ed.gov/ Literacy Information and Communication System -- Note added 11/20/13 14:36",https://literacydirectory.org/,11/20/13 14:35
livingmemorialsproject.net,,Federal Government,,accepted term,"Living Memorials Project (USDA Forest Service) 'This initiative invokes the resonating power of trees to bring people together and create lasting, living memorials to the victims of terrorism, their families, communities, and the nation.'-- 'About' page -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
locationaffordability.info,,Federal Government,,accepted term,Location Affordability Portal -- Note added 4/12/16 16:59,http://www.locationaffordability.info/,4/12/16 16:57
makersinspaces.org,,Federal Government,,accepted term,"Makers in American Spaces &ldquo;Makers in American Spaces&rdquo; is managed by U.S. State Department Information Resource Officers working with the Office of American Spaces in the Bureau of International Information Programs.   This blog offers the opportunity for participants to discuss new trends in American Spaces, specifically those focused on &ldquo;making and doing.&rdquo;  The contributors to &ldquo;Makers in American Spaces&rdquo;  come from around the globe and work in or with U.S. Embassy Information Resource Centers, American Corners, Binational Centers, and other American Spaces partners overseas. Some of us are seasoned makers, while others are just starting out; what unites us is our appreciation for the creativity, experimentation, and collaboration that makerspaces foster.  We hope this blog community provides inspiration for ideas and information sharing.  Have something to contribute? Please contact us by emailing us at this address: makersinspaces@state.gov.  We'd be happy to invite you to join the conversation! -- Note added 7/12/16 16:59",http://www.makersinspaces.org/,7/12/16 16:57
manufacturingusa.com,,Federal Government,,accepted term,"Manufacturing USA at work Already, Manufacturing USA has established or announced nine manufacturing innovation institutes, with six more planned by the end of 2017. Within each institute, manufacturers of all sizes partner with academia and government to share manufacturing technology and workforce challenges - and build a robust, sustainable R&D infrastructure. Our Partners Institutes reach across the entire manufacturing industry and serve members from four critical sectors: private industry, nonprofit, academia and government. Program Details The Manufacturing USA network is operated by the interagency Advanced Manufacturing National Program Office, headquartered at the National Institute of Standards and Technology in the Department of Commerce. From https://www.manufacturingusa.com/about - January 26, 2017   -- Note added 1/26/17 19:12",https://www.manufacturingusa.com/,1/26/17 19:11
maricopacfc.org,Combined Federal Campaign,Federal Government,Arizona,accepted term,Maricopa County (AZ) Combined Federal Campaign -- Note added 12/13/13 13:12,http://maricopacfc.org/,6/6/13 18:08
marineforlife.org,,Federal Government,,accepted term,"Marine for Life, a Marine Corps organization that provides nationwide assistance to Marines who are returning to civilian life, Marine reservists and all Marine veterans throughout their lives. Marine For Life also assists Sailors who have served with Marine Corps units. -- Note added 1/27/14 17:20",http://www.marineforlife.org/,1/27/14 17:20
marinemarathon.com,,Federal Government,,accepted term,Marine Corps Marathon -- Note added 4/3/14 19:12,http://www.marinemarathon.com/,4/3/14 19:12
marines.com,,Federal Government,,accepted term,US Marine Corps recruiting site -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
marshallcenter.org,,Federal Government,,accepted term,George C. Marshall European Center for Security Studies -- Note added 3/24/14 15:51,http://www.marshallcenter.org/mcpublicweb/en/,6/6/13 18:08
martinoticias.com,,Federal Government,,accepted term,"Radio MartÃ­ y TV MartÃ­, Noticias MartÃ­ (see http://www.bbg.gov/broadcasters/ocb/) -- Note added 7/31/13 15:11",#N/A,7/31/13 14:34
mcmregistration.com,,Federal Government,,accepted term,Marine Corps Marathon Registration -- Note added 4/3/14 19:13,http://mcmregistration.com/,4/3/14 19:13
mdacareers.com,,Federal Government,,accepted term,"Missile Defense Agency Careers site. Related to mda.mil/careers, though that site times out Content is indexed on mdacareers.com at other subdomains in addition to the jobs.mdacareers.com location, so registering the entire domain. n-DPM 3/2/2017 -- Note added 3/2/17 16:53",https://jobs.mdacareers.com/,3/2/17 16:49
metrodenvercfc.org,Combined Federal Campaign,Federal Government,Colorado,accepted term,Rocky Mountain Combined Federal Campaign -- Note added 7/14/14 7:05,http://www.metrodenvercfc.org/_root/,6/6/13 18:08
miamivalleycfc.org,Combined Federal Campaign,Federal Government,Ohio,accepted term,Combined Federal Campaign for the Miami Valley CFC -- Note added 3/25/14 13:14,http://www.miamivalleycfc.org/_root/,6/6/13 18:08
micanaldepanama.com,,Federal Government,,accepted term,Autoridad del Canal de Panam&aacute; (Panama Canal Authority) -- Note added 3/24/14 16:16,http://micanaldepanama.com/,6/26/13 16:02
michcfc.org,Combined Federal Campaign,Federal Government,Michigan,accepted term,Combined Federal Campaign website for the Mid-Michigan CFC. -- Note added 9/3/15 15:37,http://michcfc.org/,6/6/13 18:08
midlandsareacfc.org,Combined Federal Campaign,Federal Government,South Carolina,accepted term,SC CFC -- Note added 8/28/15 14:00,http://www.palmettostatecfc.org/,6/6/13 18:08
minneapolisfed.org,Federal Reserve Board,Federal Government,Minnesota,accepted term,Federal Reserve Bank of Minneapolis -- Note added 6/17/13 15:51,http://www.minneapolisfed.org/,6/6/13 18:08
moneyfactory.com,,Federal Government,,accepted term,"Bureau of Engraving and Printing, U.S. Department of the Treasury - http://moneyfactory.com/  -- Note added 11/13/13 14:06",#N/A,11/13/13 14:05
myedaccount.com,,Federal Government,,accepted term,"MyEdAccount, National Student Loan Data System, U.S. Department of Education -- Note added 11/20/13 15:09",#N/A,11/20/13 15:09
myfuture.com,,Federal Government,,accepted term,"Myfuture.com helps young adults plan their next steps in life by bringing together the most recently available information about colleges, careers and military service opportunities from the U.S. Departments of Commerce, Defense, Education and Labor. Developed by the Department of Defense and Joint Advertising Market Research & Studies (JAMRS), myfuture.com features career, college and military content, allowing users to explore all possibilities and gain insight into each option. -- Note added 3/9/15 19:01",http://www.myfuture.com/,6/6/13 18:08
mymcx.com,,Federal Government,,accepted term,My Marine Corps Exchange -- Note added 4/3/14 19:15,http://mymcx.com/,4/3/14 19:15
mynextmove.org,,Federal Government,,accepted term,"My Next Move is developed and maintained by the National Center for ONET Development, under the sponsorship of the US Department of Labor/Employment and Training Administration (USDOL/ETA) through a grant to the North Carolina Department of Commerce (www.mynextmove.org/help/about/).  -- Note added 7/23/14 13:23",http://www.mynextmove.org/,6/6/13 18:09
myskillsmyfuture.org,,Federal Government,,accepted term,"mySkills myFuture is sponsored by the U.S. Department of Labor, Employment and Training Administration -- Note added 1/10/14 19:17",http://myskillsmyfuture.org/,1/10/14 19:17
nagb.org,,Federal Government,,accepted term,"The National Assessment Governing Board meets quarterly to make decisions on the http://www.nagb.org/naep/what-naep.html - National Assessment of Educational Progress (NAEP). Created by Congress in 1988, the Governing Board is made up of 26 members, including governors, state legislators, local and state school officials, educators and researchers, business representatives, and members of the general public. Members are appointed by the U.S. Secretary of Education. -- Note added 11/13/13 14:54",http://www.nagb.org/,11/13/13 14:52
nahyp.org,,Federal Government,,accepted term,"National Arts and Humanities Youth Program Awards The National Arts and Humanities Youth Program Award is the Nation's highest honor for out-of-school arts and humanities programs that celebrate the creativity of America's young people, particularly those from underserved communities. This award recognizes and supports excellence in programs that open new pathways to learning, self-discovery, and achievement. Each year, the National Arts and Humanities Youth Program Awards recognize 12 outstanding programs in the United States, from a wide range of urban and rural settings. -- Note added 1/25/17 15:17",http://www.nahyp.org/,1/25/17 15:15
nasa-usa.de,#N/A,Federal Government,,candidate term,Mirror of http://www.nasa.gov  -- Note added 11/13/13 15:17,#N/A,11/13/13 14:38
nasa.orau.org,,Federal Government,,accepted term,NASA Postdoctoral Program adminstered by Oak Ridge Associated Universities. -- Note added 6/26/13 15:33,#N/A,6/6/13 18:08
nasarealworldinworld.org,,Federal Government,,accepted term,RealWorld-InWorld NASA Engineering Design Challenge -- Note added 6/26/13 15:36,#N/A,6/6/13 18:08
nationalatlas.com,,Federal Government,,accepted term,"National Atlas, U.S. Department of the Interior. The .org and .com domains are mirrors of nationalatlas.gov. -- Note added 11/13/13 16:08",#N/A,11/13/13 16:07
nationalatlas.org,,Federal Government,,accepted term,"National Atlas, U.S. Department of the Interior. The .org and .com domains are mirrors of nationalatlas.gov. -- Note added 11/13/13 16:07",#N/A,11/13/13 15:07
nationalguard.com,,Federal Government,,accepted term,National Guard recruiting site -- Note added 6/6/13 18:08,http://www.nationalguard.com/,6/6/13 18:08
nationalserviceresources.org,,Federal Government,,accepted term,"The National Service Knowledge Network is administered by ETR Associates, the knowledge management training and technical assistance provider to the Corporation for National and Community Service (CNCS). -- Note added 6/26/13 15:43",#N/A,6/6/13 18:08
nationalzoostore.tamretail.net,,Federal Government,,accepted term,"National Zoo Store, Smithsonian National Zoological Park -- Note added 6/26/13 15:44",#N/A,6/6/13 18:08
navy.com,,Federal Government,,accepted term,US Navy recruiting site -- Note added 3/9/15 19:05,http://www.navy.com/,6/6/13 18:08
navyoutreach.org,,Federal Government,,accepted term,"Navy Office of Community Outreach (NAVCO), a field activity of the U.S. Navy Chief of Information (CHINFO) -- Note added 9/18/15 12:55",http://www.navyoutreach.org/,9/18/15 12:54
navyreserve.com,,Federal Government,,accepted term,US Navy Reserve recruiting site -- Note added 6/6/13 18:08,#N/A,6/6/13 18:08
nccicevents.org,,Federal Government,,accepted term,"Submitted by Cameron Dixon, DHS CISA. Only occasionally used for publishing event content. - DPM 5/7/2019 -- Note added 5/7/19 14:20",https://nccicevents.org/,5/7/19 14:17
ncjrs.org,,Federal Government,,accepted term,"ncjrs.org doesn't resolve (with or without 'www'). ncjrs.org pattern is listed here to include National Criminal Justice Reference Service applications held in subdomains such as http://ovc.ncjrs.org/ovcproviderforum/, http://askjj.ncjrs.org/, http://bja.ncjrs.org/g2g/. The main NCJRS website is https://www.ncjrs.gov/.  -- Note added 7/23/14 14:41",#N/A,11/13/13 15:30
